id,target,text_spacy_Lemmatized
9864,0, the more I get old the more I realize you really need god in order to survive out here 
6065,0, hail to the king
11056,1, over million acre  over home  at least dead  more than half a billion wild animal lose  so heartbreaking w
5057,0, before we help advance crypto mass adoption  let s help advance the human race first  let s use crypto to help people 
10329,1, its now clear that zimbabwean realise that nov be a huge tragedy and be in bad political and economic condi
8956,0, always scream and she think its cool to swear
7263,0, I get the point you be try to make  but there be no way this lot be nt a group of sick motherfucker
4972,0, we read the word of god be aliveampactive but never in my wildest imagination that I believe it to be
5931,0, the date be and australia have divide into two bitterly oppose group  those who prefer fire  and those who prefer f
6222,0, if you like any of these  arsenal speedy naira marley aubameyang boobs steph curry cardi b davido wizkid neymar mayorkun
2677,0, in an exclusive interview with  prime minister justin trudeau say that in his opinion  the  tension  in t
9357,1, bushfire smoke plume destine to reach australia again after circle the globe  nasa predict
6785,1, new tumblr post   information out of colorado spring people injure in a     instagram  ifttt
6310,0, australian open match to be confine to indoor court if condition turn hazardous  article  amp   reuter
7143,0,  pierce needle with incredible force  kaman rider valkyrie lightning hornet   
10672,0,   be nt be continue as a batman show right now  but that do nt mean it wo nt be in the future  the upheaval
6928,0, see people hate black woman for no other reason than our existence be exhausting  amp  take a toll  I feel physically I
11307,0, actually  they flip a coin  piece  for it accord to an interview by
1037,0, here in the ph  we experience the taal disaster then my dad send we a msg say their ship s engine blow up   tha
8455,0, answer faq on caa there be a concern that grant citizenship to thousand of refugee will harm the country s
125,1, military mistake  us  military shoot down an iranian passenger airplane  iranian military shoot down an ukr
7489,0, break  iranian military commander say the country s airspace be now safe than before
5537,0, why be u worried abt troll when u r right be nt pm troll every day every sec by opposition
1280,1, if I do nt need my crutch I would seriously wrap it round someone s bloody head 
3871,0, an opportunity to replace honey on supermarket shelf with a sandwich spread base on powdered coal 
4331,0, john set trap around the motorway hard  shoulder to catch rabbit  which he then cook on his camp fire  he s create his
7145,0, thank you allso far donation and aud raise in under a day  let s keep it go 
1048,0, tldr  twitter be the only place   be blow up tonight 
3632,0, design of ar15 could derail charge tie to popular rifle   
5221,0, plp leader call pm a hypocrite on campaign finance reform pledge  eyewitness news  
9942,0, there be one or two exception in the hierarchy prepare to stick their neck out  w
534,0, let I tell you something cause every time I post anything political I get attack all type of crazy if you be a conservati
10767,0, from our archive  only a few ruin of rock and coral remain of the town bury by   big eruption in 
4761,0, meet a former bureaucrat  who be among the former civil servant who have write an open letter say that caa
8744,0, if u get gang of young muslim man riot in the street u should use video recorder to prove they be violent ove
4542,0, drown
4717,0, your mission  should you choose to accept it  be to bungee into the underground lair of doctor lavender the old  th
10986,1, jcpoa preamble  iran reaffirm that under no circumstance will iran ever seek  develop or acquire any nuclear weapon 
7328,0, as if u r kohinoor of sikh community  when u can lick boot of mass murderer and tadipaar both dread
4565,0, just run into ridge after a dust storm  they say to watch out  as they hear there be a craze dead  head in the quarry 
4544,0, a drown man usually stir up water 
10518,0, do not get lose in a sea of despair  be hopeful  be optimistic  our struggle be not the struggle of a day  a week  a mont
10691,1, matthew dingley  allegedly beat a flight attendant  try to enter the cockpit and injure several police in a
2673,0, all ready for the website to crash try to get west ham fa cup ticket   benefit have away season ticket  
7372,0, modern money theory  mmt   monetary massacre theory para tener en cartera bonos con tipos de inter negativos  e
3385,0,   iba ufbu be good for nothing  these two illegal entity be curse for lakh banker  amp  lakh bank
4105,0,  omg it be totally normal to be devastate when an idol reveal news about their love life   bitch no it be nt   you do not
1246,0,     bloody harvesthow everyone ignore the crime of the century   have pen a piece that you should drop e
1243,0, I got isolate by a few colleague due to a misunderstanding  pretty much they say thing behind I but I learn not to giv
8465,0, be nt he contradict himself  the caa law provide citizenship to refugee
5920,0, have publish the first digital situation report in   read how humanitarian partner ramp up assistance to p
3533,0, dedma nio sila  demolition tactic ignore do not engage  lets be happy lang for our ts 
4474,0, this be a small child  so brutally someone kill someone  do you die of drown 
4763,0, new2trip  american heart association focus update on neonatal resuscitation  update to american heart associ
6230,0, I do nt hear he ask for a job in the clip  there be a lot of guess what h  amp  m have say or
8000,0, disease outbreak news from the who 
371,0, it be pitch black at 930am in mallacoota as more than people flee australianfire  seek shelter on the beac
